Statistical profiling result from cluster_result.log, (1962 ticks, 9 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1  100.0%            JS: ~<anonymous> /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/saslprep/lib/memory-code-points.js:1:1
      1    4.2%    JS: ~Long.compare /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/bson/lib/long.js:291:39
      1  100.0%      JS: ^Long.comp /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/bson/lib/long.js:311:36
      1  100.0%        JS: ~Long.lessThanOrEqual /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/bson/lib/long.js:517:47
      1  100.0%          JS: ^deserializeObject /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/bson/lib/parser/deserializer.js:65:27
      1  100.0%            JS: ^deserializeObject /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/bson/lib/parser/deserializer.js:65:27
      1    4.2%    JS: ~<anonymous> file:///Users/robertomora/Documents/Coding/Backend%20Course/Backend%20Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/Socket.js:19:18
      1  100.0%      t _Builtins_ArrayForEach
      1  100.0%        Script: ~<anonymous> file:///Users/robertomora/Documents/Coding/Backend%20Course/Backend%20Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/Socket.js:1:1
      1  100.0%          t _Builtins_AsyncFunctionAwaitResolveClosure
      1  100.0%            T node::HistogramBase::GetConstructorTemplate(node::Environment*)
      1    4.2%    JS: ^HostAddress /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/utils.js:871:16
      1  100.0%      JS: ^fromString /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/utils.js:929:22
      1  100.0%        JS: ^fromHostPort /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/utils.js:932:24
      1  100.0%          JS: ^streamIdentifier /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/cmap/connection.js:415:26
      1  100.0%            JS: ^Connection /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/cmap/connection.js:38:16
      1    4.2%    JS: *getPathFromURLPosix node:internal/url:1468:29
      1  100.0%      JS: ^fileURLToPath node:internal/url:1486:23
      1  100.0%        JS: ^packageResolve node:internal/modules/esm/resolve:767:24
      1  100.0%          JS: ^moduleResolve node:internal/modules/esm/resolve:857:23
      1  100.0%            JS: ^defaultResolve node:internal/modules/esm/resolve:997:30
      1    4.2%    JS: *URL node:internal/url:637:14
      1  100.0%      JS: ^getPackageScopeConfig node:internal/modules/esm/package_config:105:31
      1  100.0%        JS: ^getPackageType node:internal/modules/esm/resolve:718:24
      1  100.0%          JS: ^getFileProtocolModuleFormat node:internal/modules/esm/get_format:51:37
      1  100.0%            JS: ^defaultGetFormatWithoutErrors node:internal/modules/esm/get_format:99:39

     21    1.1%  /usr/lib/system/libsystem_c.dylib
      1    4.8%    Script: ~<anonymous> file:///Users/robertomora/Documents/Coding/Backend%20Course/Backend%20Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/index.js:1:1
      1  100.0%      t _Builtins_GeneratorPrototypeNext
      1  100.0%        t _Builtins_CEntry_Return1_DontSaveFPRegs_ArgvOnStack_BuiltinExit
      1    4.8%    JS: ~wrapper /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/wrappy/wrappy.js:19:19
      1  100.0%      JS: ~Glob._readdir /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/express-handlebars/node_modules/glob/glob.js:525:36
      1  100.0%        JS: ~Glob._processGlobStar /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/express-handlebars/node_modules/glob/glob.js:623:44
      1  100.0%          JS: ~Glob._process /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/express-handlebars/node_modules/glob/glob.js:295:36
      1  100.0%            JS: ~Glob /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/express-handlebars/node_modules/glob/glob.js:117:15
      1    4.8%    JS: ~unsigncookie /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/express-session/index.js:675:22
      1  100.0%      JS: ~getcookie /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/express-session/index.js:529:19
      1  100.0%        JS: ~session /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/express-session/index.js:179:26
      1  100.0%          JS: ^handle /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/express/lib/router/layer.js:86:49
      1  100.0%            JS: ~trim_prefix /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/express/lib/router/index.js:293:23
      1    4.8%    JS: ~toRealPath node:internal/modules/cjs/loader:449:20
      1  100.0%      JS: ~tryFile node:internal/modules/cjs/loader:440:17
      1  100.0%        JS: ~finalizeEsmResolution node:internal/modules/cjs/loader:1045:31
      1  100.0%          JS: ~resolveExports node:internal/modules/cjs/loader:528:24
      1  100.0%            JS: ~Module._findPath node:internal/modules/cjs/loader:555:28
      1    4.8%    JS: ~tagsStrictEqual /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/sdam/server_description.js:152:25
      1  100.0%      JS: ~equals /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/sdam/server_description.js:95:11
      1  100.0%        JS: ^serverUpdateHandler /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/sdam/topology.js:320:24
      1  100.0%          JS: ^<anonymous> /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/sdam/topology.js:480:53
      1  100.0%            JS: ^emit node:events:460:44
      1    4.8%    JS: ~send /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/send/index.js:83:15
      1  100.0%      JS: ~serveStatic /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/serve-static/index.js:72:31
      1  100.0%        JS: ~handle /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/express/lib/router/layer.js:86:49
      1  100.0%          JS: ~trim_prefix /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/express/lib/router/index.js:293:23
      1  100.0%            JS: ~<anonymous> /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/express/lib/router/index.js:280:64
      1    4.8%    JS: ~processConnectionOptions /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongoose/lib/helpers/processConnectionOptions.js:6:34
      1  100.0%      JS: ~Connection.openUri /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongoose/lib/connection.js:681:40
      1  100.0%        JS: ~<anonymous> /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongoose/lib/index.js:416:49
      1  100.0%          JS: ~<anonymous> /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongoose/lib/helpers/promiseOrCallback.js:40:22
      1  100.0%            t _Builtins_PromiseConstructor
      1    4.8%    JS: ~nextTick node:internal/process/task_queues:103:18
      1  100.0%      JS: ~<anonymous> node:internal/child_process:712:36
      1  100.0%        JS: ~_forkChild node:child_process:173:20
      1  100.0%          JS: ~setupChildProcessIpcChannel node:internal/process/pre_execution:478:37
      1  100.0%            JS: ~prepareExecution node:internal/process/pre_execution:52:26
      1    4.8%    JS: ~initSocketHandle node:net:270:26
      1  100.0%      JS: ~Socket node:net:314:16
      1  100.0%        JS: ~WriteStream node:tty:84:21
      1  100.0%          JS: ~createWritableStdioStream node:internal/bootstrap/switches/is_main_thread:45:35
      1  100.0%            JS: ~getStderr node:internal/bootstrap/switches/is_main_thread:168:19
      1    4.8%    JS: ~getStringOption node:internal/crypto/util:332:25
      1  100.0%      JS: ^Hmac node:internal/crypto/hash:131:14
      1  100.0%        JS: ^createHmac node:crypto:171:20
      1  100.0%          JS: ~exports.sign /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/cookie-signature/index.js:16:24
      1  100.0%            JS: ~setcookie /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/express-session/index.js:655:19
      1    4.8%    JS: ~get pendingConnectionCount /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/cmap/connection_pool.js:117:31
      1  100.0%      JS: ~processWaitQueue /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/cmap/connection_pool.js:435:21
      1  100.0%        JS: ~<anonymous> /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/cmap/connection_pool.js:183:26
      1  100.0%          JS: ^processTicksAndRejections node:internal/process/task_queues:67:35
      1    4.8%    JS: ~command /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/cmap/connection.js:274:12
      1  100.0%      JS: ~<anonymous> /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/cmap/connect.js:78:43
      1  100.0%        JS: ~prepareHandshakeDocument /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/cmap/connect.js:151:34
      1  100.0%          JS: ~performInitialHandshake /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/cmap/connect.js:62:33
      1  100.0%            JS: ~<anonymous> /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/cmap/connect.js:31:63
      1    4.8%    JS: ~Run /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/@mapbox/node-pre-gyp/lib/node-pre-gyp.js:78:13
      1  100.0%      JS: ~exports.find /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/@mapbox/node-pre-gyp/lib/pre-binding.js:17:24
      1  100.0%        JS: ~<anonymous> /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/bcrypt/bcrypt.js:1:1
      1  100.0%          JS: ^Module._compile node:internal/modules/cjs/loader:1173:37
      1  100.0%            JS: ^Module._extensions..js node:internal/modules/cjs/loader:1227:37
      1    4.8%    JS: ~<anonymous> node:internal/modules/cjs/loader:1:1
      1  100.0%      JS: ^compileForInternalLoader node:internal/bootstrap/loaders:319:27
      1  100.0%        JS: ^nativeModuleRequire node:internal/bootstrap/loaders:356:29
      1  100.0%          JS: ~initializeCJSLoader node:internal/process/pre_execution:563:29
      1  100.0%            JS: ~setupUserModules node:internal/process/pre_execution:121:26
      1    4.8%    JS: ~<anonymous> node:internal/fs/promises:1:1
      1  100.0%      JS: ^compileForInternalLoader node:internal/bootstrap/loaders:319:27
      1  100.0%        JS: ^nativeModuleRequire node:internal/bootstrap/loaders:356:29
      1  100.0%          JS: ~<anonymous> node:internal/modules/esm/load:1:1
      1  100.0%            JS: ^compileForInternalLoader node:internal/bootstrap/loaders:319:27
      1    4.8%    JS: ~<anonymous> node:internal/dns/promises:266:22
      1  100.0%      t _Builtins_PromiseConstructor
      1  100.0%        JS: ~createResolverPromise node:internal/dns/promises:265:31
      1  100.0%          JS: ~query node:internal/dns/promises:294:17
      1  100.0%            JS: ~resolveSRVRecord /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongodb/lib/connection_string.js:45:32
      1    4.8%    JS: ~<anonymous> /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/socket.io/dist/namespace.js:1:1
      1  100.0%      JS: ^Module._compile node:internal/modules/cjs/loader:1173:37
      1  100.0%        JS: ^Module._extensions..js node:internal/modules/cjs/loader:1227:37
      1  100.0%          JS: ^Module.load node:internal/modules/cjs/loader:1069:33
      1  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:851:24
      1    4.8%    JS: ~<anonymous> /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/mongoose/lib/model.js:1379:21
      1  100.0%      T node::HistogramBase::GetConstructorTemplate(node::Environment*)
      1  100.0%        JS: ^processTicksAndRejections node:internal/process/task_queues:67:35
      1    4.8%    JS: ~<anonymous> /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/color-support/index.js:1:1
      1  100.0%      JS: ^Module._compile node:internal/modules/cjs/loader:1173:37
      1  100.0%        JS: ^Module._extensions..js node:internal/modules/cjs/loader:1227:37
      1  100.0%          JS: ^Module.load node:internal/modules/cjs/loader:1069:33
      1  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:851:24
      1    4.8%    JS: ~<anonymous> /Users/robertomora/Documents/Coding/Backend Course/Backend Codes/Entregables/Backend-Coder/Entregable14_RobertoMora/node_modules/base64id/lib/base64id.js:1:1
      1  100.0%      JS: ^Module._compile node:internal/modules/cjs/loader:1173:37
      1  100.0%        JS: ^Module._extensions..js node:internal/modules/cjs/loader:1227:37
      1  100.0%          JS: ^Module.load node:internal/modules/cjs/loader:1069:33
      1  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:851:24

